ID,Group ID,Question,Grade 1,Grade 2,Column_type,Difference,Authors,Year,Title,Venue,Pages,Publisher,DOI,Link,Type,Common Ground
2,1,P2-Q14,,1.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,1.0
2,1,P2-Q2,,1.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,1.0
2,1,P2-Q3,,1.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,1.0
2,1,P2-Q4,2.0,5.0,Ordinal,Extreme,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,4
2,1,P2-Q5,,3.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,3.0
2,1,P2-Q6,,1.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,1.0
2,1,P2-Q8,,1.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,1.0
2,1,P2-Q9,,1.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,1.0
2,1,P3-Q1,,1.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,1.0
2,1,P3-Q10,,1.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,1.0
2,1,P3-Q11,,2.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,2.0
2,1,P3-Q12,,2.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,2.0
2,1,P3-Q13,,0.0,Yes/No,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,0.0
2,1,P3-Q14,,0.0,Yes/No,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,0.0
2,1,P3-Q15,,0.0,Yes/No,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,0.0
2,1,P3-Q16,,0.0,Yes/No,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,0.0
2,1,P3-Q17,,0.0,Yes/No,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,0.0
2,1,P3-Q18,,0.0,Yes/No,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,0.0
2,1,P3-Q19,,0.0,Yes/No,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,0.0
2,1,P3-Q2,,5.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,5.0
2,1,P3-Q20,,2.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,2.0
2,1,P3-Q3,,1.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,1.0
2,1,P3-Q4,,1.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,1.0
2,1,P3-Q5,,1.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,1.0
2,1,P3-Q6,3.0,2.0,Ordinal,Negligeable,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,2
2,1,P3-Q7,,4.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,4.0
2,1,P3-Q8,,1.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,1.0
2,1,P3-Q9,,1.0,Ordinal,N/A,Harry Chandra Tanuwidjaja; Takeshi Takahashi; Tsung-Nan Lin; Boyi Lee; Tao Ban,2023,Hybrid Explainable Intrusion Detection System: Global vs. Local Approach %@ 9798400702655,Proceedings of the 2023 Workshop on Recent Advances in Resilient and Trustworthy ML Systems in Autonomous Networks,37–42,Association for Computing Machinery,10.1145/3605772.3624004,https://doi-org.proxy.bib.uottawa.ca/10.1145/3605772.3624004,Conference Paper,1.0
3,1,P1-Q1,0.0,0.0,Yes/No,None (Identical),Yasmine Harbi; Salsabyl Merat; Zibouda Aliouat; Saad Harous,2024,Bio-inspired Intrusion Detection System for Internet of Things Networks Security %@ 9798400716928,Proceedings of the Cognitive Models and Artificial Intelligence Conference,14–19,Association for Computing Machinery,10.1145/3660853.3660856,https://doi-org.proxy.bib.uottawa.ca/10.1145/3660853.3660856,Conference Paper,0.0
3,1,P1-Q10,['None'],['None'],Categorical,None (Identical),Yasmine Harbi; Salsabyl Merat; Zibouda Aliouat; Saad Harous,2024,Bio-inspired Intrusion Detection System for Internet of Things Networks Security %@ 9798400716928,Proceedings of the Cognitive Models and Artificial Intelligence Conference,14–19,Association for Computing Machinery,10.1145/3660853.3660856,https://doi-org.proxy.bib.uottawa.ca/10.1145/3660853.3660856,Conference Paper,[]
3,1,P1-Q2,1.0,1.0,Ordinal,None (Identical),Yasmine Harbi; Salsabyl Merat; Zibouda Aliouat; Saad Harous,2024,Bio-inspired Intrusion Detection System for Internet of Things Networks Security %@ 9798400716928,Proceedings of the Cognitive Models and Artificial Intelligence Conference,14–19,Association for Computing Machinery,10.1145/3660853.3660856,https://doi-org.proxy.bib.uottawa.ca/10.1145/3660853.3660856,Conference Paper,1
3,1,P1-Q3,0.0,0.0,Yes/No,None (Identical),Yasmine Harbi; Salsabyl Merat; Zibouda Aliouat; Saad Harous,2024,Bio-inspired Intrusion Detection System for Internet of Things Networks Security %@ 9798400716928,Proceedings of the Cognitive Models and Artificial Intelligence Conference,14–19,Association for Computing Machinery,10.1145/3660853.3660856,https://doi-org.proxy.bib.uottawa.ca/10.1145/3660853.3660856,Conference Paper,0.0
3,1,P1-Q5,0.0,0.0,Yes/No,None (Identical),Yasmine Harbi; Salsabyl Merat; Zibouda Aliouat; Saad Harous,2024,Bio-inspired Intrusion Detection System for Internet of Things Networks Security %@ 9798400716928,Proceedings of the Cognitive Models and Artificial Intelligence Conference,14–19,Association for Computing Machinery,10.1145/3660853.3660856,https://doi-org.proxy.bib.uottawa.ca/10.1145/3660853.3660856,Conference Paper,0.0
3,1,P1-Q6,['Accuracy'],['Accuracy'],Categorical,None (Identical),Yasmine Harbi; Salsabyl Merat; Zibouda Aliouat; Saad Harous,2024,Bio-inspired Intrusion Detection System for Internet of Things Networks Security %@ 9798400716928,Proceedings of the Cognitive Models and Artificial Intelligence Conference,14–19,Association for Computing Machinery,10.1145/3660853.3660856,https://doi-org.proxy.bib.uottawa.ca/10.1145/3660853.3660856,Conference Paper,['Accuracy']
3,1,P1-Q9,0.0,0.0,Yes/No,None (Identical),Yasmine Harbi; Salsabyl Merat; Zibouda Aliouat; Saad Harous,2024,Bio-inspired Intrusion Detection System for Internet of Things Networks Security %@ 9798400716928,Proceedings of the Cognitive Models and Artificial Intelligence Conference,14–19,Association for Computing Machinery,10.1145/3660853.3660856,https://doi-org.proxy.bib.uottawa.ca/10.1145/3660853.3660856,Conference Paper,0.0
3,1,P2-15,1.0,,,N/A,Yasmine Harbi; Salsabyl Merat; Zibouda Aliouat; Saad Harous,2024,Bio-inspired Intrusion Detection System for Internet of Things Networks Security %@ 9798400716928,Proceedings of the Cognitive Models and Artificial Intelligence Conference,14–19,Association for Computing Machinery,10.1145/3660853.3660856,https://doi-org.proxy.bib.uottawa.ca/10.1145/3660853.3660856,Conference Paper,1.0
3,1,P2-Q1,1.0,1.0,Ordinal,None (Identical),Yasmine Harbi; Salsabyl Merat; Zibouda Aliouat; Saad Harous,2024,Bio-inspired Intrusion Detection System for Internet of Things Networks Security %@ 9798400716928,Proceedings of the Cognitive Models and Artificial Intelligence Conference,14–19,Association for Computing Machinery,10.1145/3660853.3660856,https://doi-org.proxy.bib.uottawa.ca/10.1145/3660853.3660856,Conference Paper,1
3,1,P2-Q10,1.0,3.0,Ordinal,Moderate,Yasmine Harbi; Salsabyl Merat; Zibouda Aliouat; Saad Harous,2024,Bio-inspired Intrusion Detection System for Internet of Things Networks Security %@ 9798400716928,Proceedings of the Cognitive Models and Artificial Intelligence Conference,14–19,Association for Computing Machinery,10.1145/3660853.3660856,https://doi-org.proxy.bib.uottawa.ca/10.1145/3660853.3660856,Conference Paper,2
3,1,P2-Q11,3.0,3.0,Ordinal,None (Identical),Yasmine Harbi; Salsabyl Merat; Zibouda Aliouat; Saad Harous,2024,Bio-inspired Intrusion Detection System for Internet of Things Networks Security %@ 9798400716928,Proceedings of the Cognitive Models and Artificial Intelligence Conference,14–19,Association for Computing Machinery,10.1145/3660853.3660856,https://doi-org.proxy.bib.uottawa.ca/10.1145/3660853.3660856,Conference Paper,3
3,1,P2-Q12,0.0,0.0,Yes/No,None (Identical),Yasmine Harbi; Salsabyl Merat; Zibouda Aliouat; Saad Harous,2024,Bio-inspired Intrusion Detection System for Internet of Things Networks Security %@ 9798400716928,Proceedings of the Cognitive Models and Artificial Intelligence Conference,14–19,Association for Computing Machinery,10.1145/3660853.3660856,https://doi-org.proxy.bib.uottawa.ca/10.1145/3660853.3660856,Conference Paper,0.0
3,1,P2-Q13,3.0,3.0,Ordinal,None (Identical),Yasmine Harbi; Salsabyl Merat; Zibouda Aliouat; Saad Harous,2024,Bio-inspired Intrusion Detection System for Internet of Things Networks Security %@ 9798400716928,Proceedings of the Cognitive Models and Artificial Intelligence Conference,14–19,Association for Computing Machinery,10.1145/3660853.3660856,https://doi-org.proxy.bib.uottawa.ca/10.1145/3660853.3660856,Conference Paper,3
